order_id,product,quantity,unit_price,region,sales_rep,order_date,customer_id,total_amount
ORD-000057,Mouse,7,416.81,North,Eva Martinez,2025-04-11,CUST-2435,2917.67
ORD-000058,Tablet,3,204.62,East,Eva Martinez,2025-03-09,CUST-1165,613.86
ORD-000059,Tablet,7,337.36,North,Eva Martinez,2024-10-12,CUST-3803,2361.52
ORD-000060,Speakers,3,110.44,North,Bob Smith,2024-11-10,CUST-3770,331.32
ORD-000061,Monitor,2,153.64,West,Eva Martinez,2024-12-14,CUST-4177,307.28
ORD-000062,Tablet,4,449.2,South,Eva Martinez,2025-03-17,CUST-3676,1796.8
ORD-000063,Mouse,8,16.37,East,Henry Davis,2025-04-22,CUST-1470,130.96
ORD-000064,Speakers,9,51.9,Central,Diana Lee,2025-03-19,CUST-1777,467.09999999999997
ORD-000065,Mouse,7,111.86,Central,Alice Johnson,2025-04-01,CUST-6864,783.02
ORD-000066,Speakers,1,23.0,North,Charlie Brown,2024-07-09,CUST-7427,23.0
ORD-000067,Monitor,3,98.9,West,Alice Johnson,2025-05-04,CUST-6701,296.70000000000005
ORD-000068,Camera,9,295.69,West,Diana Lee,2024-07-29,CUST-4228,2661.21
ORD-000069,Phone,1,216.5,Central,Charlie Brown,2024-07-30,CUST-4142,216.5
ORD-000070,Printer,9,447.41,East,Grace Taylor,2024-08-27,CUST-2854,4026.69
ORD-000071,Camera,8,410.55,South,Eva Martinez,2024-07-07,CUST-9147,3284.4
ORD-000072,Headphones,1,177.49,East,Diana Lee,2025-03-08,CUST-3022,177.49
ORD-000073,Mouse,6,137.12,South,Henry Davis,2025-01-07,CUST-5175,822.72
ORD-000074,Headphones,5,196.05,Central,Grace Taylor,2024-11-01,CUST-3970,980.25
ORD-000075,Camera,6,299.24,South,Eva Martinez,2025-05-11,CUST-3496,1795.44
ORD-000076,Speakers,5,141.35,West,Bob Smith,2024-06-30,CUST-6781,706.75
ORD-000077,Printer,6,315.83,North,Frank Wilson,2024-11-07,CUST-4742,1894.98
ORD-000078,Printer,5,210.61,North,Diana Lee,2025-03-22,CUST-7998,1053.0500000000002
ORD-000079,Laptop,5,280.5,Central,Bob Smith,2025-02-25,CUST-1476,1402.5
ORD-000080,Printer,4,223.7,West,Diana Lee,2025-02-24,CUST-5626,894.8
ORD-000081,Phone,3,154.29,East,Henry Davis,2025-05-27,CUST-1701,462.87
ORD-000082,Printer,3,474.74,West,Diana Lee,2024-12-11,CUST-2061,1424.22
ORD-000083,Camera,4,384.17,North,Bob Smith,2024-09-03,CUST-1855,1536.68
ORD-000084,Laptop,9,78.66,North,Henry Davis,2025-01-25,CUST-1679,707.9399999999999
ORD-000085,Camera,2,435.55,West,Charlie Brown,2025-06-06,CUST-3615,871.1
ORD-000086,Camera,9,248.84,West,Alice Johnson,2024-10-25,CUST-2212,2239.56
ORD-000087,Keyboard,1,448.33,North,Eva Martinez,2024-09-04,CUST-1769,448.33
ORD-000088,Laptop,1,401.93,East,Diana Lee,2025-04-19,CUST-5570,401.93
ORD-000089,Camera,5,218.35,Central,Eva Martinez,2024-11-03,CUST-6276,1091.75
ORD-000090,Keyboard,6,21.01,Central,Frank Wilson,2024-08-05,CUST-3222,126.06
ORD-000091,Keyboard,6,141.65,West,Bob Smith,2024-06-23,CUST-1194,849.9000000000001
ORD-000092,Laptop,3,275.4,Central,Eva Martinez,2025-05-25,CUST-1466,826.1999999999999
ORD-000093,Headphones,7,320.4,North,Bob Smith,2025-05-20,CUST-5805,2242.7999999999997
ORD-000094,Speakers,9,136.36,North,Eva Martinez,2024-09-26,CUST-4227,1227.2400000000002
ORD-000095,Phone,8,78.28,West,Alice Johnson,2024-06-23,CUST-1052,626.24
ORD-000096,Speakers,6,419.12,West,Alice Johnson,2025-04-16,CUST-3461,2514.7200000000003
ORD-000097,Printer,8,492.36,West,Henry Davis,2024-07-12,CUST-8145,3938.88
ORD-000098,Phone,5,267.59,East,Alice Johnson,2025-04-06,CUST-8880,1337.9499999999998
ORD-000099,Printer,8,94.12,Central,Henry Davis,2025-05-27,CUST-1567,752.96
ORD-000100,Camera,4,143.43,West,Alice Johnson,2025-02-19,CUST-2098,573.72
ORD-000101,Mouse,8,19.01,South,Alice Johnson,2024-11-21,CUST-5877,152.08
ORD-000102,Laptop,2,458.01,South,Alice Johnson,2024-10-20,CUST-6575,916.02
ORD-000103,Phone,5,67.7,North,Bob Smith,2025-02-24,CUST-9860,338.5
ORD-000104,Phone,9,292.49,Central,Diana Lee,2024-06-22,CUST-5514,2632.41
ORD-000105,Camera,4,144.29,West,Henry Davis,2025-03-19,CUST-5138,577.16
ORD-000106,Headphones,6,281.55,South,Eva Martinez,2024-12-19,CUST-7999,1689.3000000000002
ORD-000107,Keyboard,1,329.2,Central,Alice Johnson,2024-08-27,CUST-6533,329.2
ORD-000108,Camera,9,416.57,North,Bob Smith,2025-05-16,CUST-5709,3749.13
ORD-000109,Tablet,1,111.15,East,Bob Smith,2024-09-21,CUST-6546,111.15
ORD-000110,Keyboard,5,15.39,Central,Bob Smith,2024-07-08,CUST-8809,76.95
ORD-000111,Laptop,4,77.07,Central,Henry Davis,2024-08-09,CUST-2756,308.28
ORD-000112,Keyboard,3,451.01,East,Diana Lee,2024-07-10,CUST-2890,1353.03
ORD-000113,Headphones,6,438.21,Central,Henry Davis,2024-07-29,CUST-1049,2629.2599999999998
ORD-000114,Keyboard,2,302.73,North,Eva Martinez,2025-02-25,CUST-3861,605.46
ORD-000115,Laptop,3,304.25,North,Diana Lee,2024-07-20,CUST-3948,912.75
ORD-000116,Headphones,5,335.87,East,Charlie Brown,2024-10-13,CUST-6593,1679.35
ORD-000117,Speakers,9,95.93,West,Grace Taylor,2025-06-04,CUST-5134,863.3700000000001
ORD-000118,Phone,2,458.06,South,Bob Smith,2025-01-31,CUST-6582,916.12
ORD-000119,Phone,8,215.2,West,Henry Davis,2024-12-19,CUST-9313,1721.6
ORD-000120,Printer,2,197.74,Central,Charlie Brown,2024-11-10,CUST-9134,395.48
ORD-000121,Speakers,5,264.27,South,Frank Wilson,2024-09-30,CUST-9856,1321.35
ORD-000122,Speakers,7,33.01,East,Henry Davis,2024-10-31,CUST-2684,231.07
ORD-000123,Keyboard,8,91.48,East,Alice Johnson,2025-02-04,CUST-8215,731.84
ORD-000124,Phone,1,371.64,South,Grace Taylor,2025-03-25,CUST-1017,371.64
ORD-000125,Laptop,6,50.57,North,Alice Johnson,2025-03-08,CUST-5702,303.42
ORD-000126,Monitor,1,305.54,South,Diana Lee,2025-02-18,CUST-1206,305.54
ORD-000127,Monitor,2,130.22,Central,Grace Taylor,2024-10-18,CUST-6702,260.44
ORD-000128,Headphones,1,200.75,North,Henry Davis,2024-06-18,CUST-2657,200.75
ORD-000129,Phone,5,151.46,East,Eva Martinez,2024-09-28,CUST-3103,757.3000000000001
ORD-000130,Phone,9,184.28,South,Charlie Brown,2025-06-03,CUST-1654,1658.52
ORD-000131,Monitor,6,362.33,West,Eva Martinez,2024-07-20,CUST-1508,2173.98
ORD-000132,Phone,1,155.59,West,Henry Davis,2024-07-14,CUST-4597,155.59
ORD-000133,Keyboard,1,287.54,Central,Diana Lee,2024-10-23,CUST-6681,287.54
ORD-000134,Tablet,2,243.26,West,Alice Johnson,2024-06-16,CUST-5144,486.52
ORD-000135,Mouse,9,335.2,South,Grace Taylor,2024-06-12,CUST-9943,3016.7999999999997
ORD-000136,Speakers,3,469.05,South,Eva Martinez,2025-06-02,CUST-6039,1407.15
ORD-000137,Printer,1,368.96,West,Henry Davis,2024-12-03,CUST-9056,368.96
ORD-000138,Headphones,5,115.32,South,Eva Martinez,2024-11-06,CUST-8141,576.5999999999999
ORD-000139,Tablet,7,25.28,Central,Henry Davis,2025-02-12,CUST-5122,176.96
ORD-000140,Monitor,6,138.51,North,Alice Johnson,2024-06-19,CUST-1950,831.06
ORD-000141,Speakers,1,301.59,Central,Grace Taylor,2024-07-19,CUST-5607,301.59
ORD-000142,Phone,5,35.2,Central,Charlie Brown,2024-09-07,CUST-3995,176.0
ORD-000143,Printer,5,253.22,South,Alice Johnson,2024-12-24,CUST-1357,1266.1
ORD-000144,Phone,6,302.45,North,Eva Martinez,2024-10-23,CUST-9451,1814.6999999999998
ORD-000145,Laptop,3,173.78,South,Charlie Brown,2024-11-24,CUST-5928,521.34
ORD-000146,Laptop,5,387.75,East,Henry Davis,2024-07-15,CUST-4522,1938.75
ORD-000147,Printer,7,62.23,South,Charlie Brown,2025-01-26,CUST-7391,435.60999999999996
ORD-000148,Printer,5,46.82,South,Henry Davis,2025-05-03,CUST-6926,234.1
ORD-000149,Monitor,5,366.81,South,Alice Johnson,2025-04-12,CUST-2218,1834.05
ORD-000150,Printer,5,252.79,North,Eva Martinez,2025-04-01,CUST-7811,1263.95
ORD-000151,Keyboard,3,347.32,South,Diana Lee,2025-05-15,CUST-9288,1041.96
ORD-000152,Phone,1,223.07,North,Eva Martinez,2024-11-21,CUST-5321,223.07
ORD-000153,Tablet,5,130.74,West,Henry Davis,2024-10-08,CUST-8195,653.7
ORD-000154,Camera,9,411.36,East,Bob Smith,2025-01-29,CUST-9978,3702.2400000000002
ORD-000155,Printer,1,401.71,North,Grace Taylor,2025-03-06,CUST-1330,401.71
ORD-000156,Headphones,3,350.4,West,Frank Wilson,2024-09-05,CUST-1885,1051.1999999999998
ORD-000157,Laptop,4,143.35,North,Diana Lee,2024-12-11,CUST-3771,573.4
ORD-000158,Keyboard,1,299.21,North,Charlie Brown,2025-05-21,CUST-1527,299.21
ORD-000159,Speakers,1,186.88,East,Diana Lee,2024-10-20,CUST-4552,186.88
ORD-000160,Camera,8,54.88,Central,Grace Taylor,2025-03-11,CUST-6659,439.04
ORD-000161,Tablet,2,459.48,Central,Charlie Brown,2024-12-05,CUST-5213,918.96
ORD-000162,Camera,8,77.04,North,Grace Taylor,2025-04-22,CUST-5594,616.32
ORD-000163,Printer,7,475.62,South,Charlie Brown,2025-03-03,CUST-5978,3329.34
ORD-000164,Monitor,2,228.54,West,Diana Lee,2025-04-04,CUST-6588,457.08
ORD-000165,Laptop,6,100.72,South,Charlie Brown,2025-05-18,CUST-9462,604.3199999999999
ORD-000166,Laptop,6,275.53,South,Charlie Brown,2024-10-14,CUST-5304,1653.1799999999998
ORD-000167,Speakers,3,437.74,North,Bob Smith,2024-07-01,CUST-2999,1313.22
ORD-000168,Monitor,2,368.79,North,Eva Martinez,2024-12-25,CUST-9102,737.58
ORD-000169,Phone,1,405.21,North,Eva Martinez,2024-11-19,CUST-7009,405.21
ORD-000170,Mouse,6,332.8,North,Frank Wilson,2024-10-24,CUST-3198,1996.8000000000002
ORD-000171,Keyboard,5,349.22,Central,Frank Wilson,2024-08-30,CUST-9671,1746.1000000000001
ORD-000172,Laptop,9,426.11,North,Henry Davis,2024-12-19,CUST-6478,3834.9900000000002
ORD-000173,Headphones,1,132.34,Central,Henry Davis,2024-11-22,CUST-8195,132.34
ORD-000174,Laptop,7,249.82,Central,Henry Davis,2025-05-30,CUST-4589,1748.74
ORD-000175,Camera,5,118.39,North,Bob Smith,2025-05-08,CUST-4667,591.95
ORD-000176,Laptop,5,493.96,East,Frank Wilson,2024-07-01,CUST-6558,2469.7999999999997
ORD-000177,Laptop,2,472.59,West,Grace Taylor,2024-10-04,CUST-8407,945.18
ORD-000178,Mouse,3,29.32,South,Henry Davis,2025-03-21,CUST-1747,87.96000000000001
ORD-000179,Mouse,7,355.73,Central,Henry Davis,2024-07-26,CUST-6828,2490.11
ORD-000180,Tablet,6,463.37,West,Diana Lee,2025-01-22,CUST-8290,2780.2200000000003
ORD-000181,Phone,2,98.48,East,Alice Johnson,2025-05-14,CUST-8562,196.96
ORD-000182,Headphones,6,288.29,South,Grace Taylor,2024-08-28,CUST-9606,1729.7400000000002
ORD-000183,Laptop,2,458.59,South,Henry Davis,2024-09-25,CUST-6113,917.18
ORD-000184,Laptop,2,26.63,Central,Henry Davis,2024-11-23,CUST-8065,53.26
ORD-000185,Keyboard,2,351.74,North,Henry Davis,2025-05-19,CUST-4282,703.48
ORD-000186,Mouse,3,155.7,East,Alice Johnson,2025-02-07,CUST-4000,467.09999999999997
ORD-000187,Headphones,2,462.95,Central,Alice Johnson,2024-07-13,CUST-7581,925.9
ORD-000188,Speakers,4,485.82,East,Bob Smith,2024-06-25,CUST-1064,1943.28
ORD-000189,Tablet,9,472.69,North,Grace Taylor,2025-03-27,CUST-6056,4254.21
ORD-000190,Phone,6,242.36,North,Bob Smith,2025-04-21,CUST-9077,1454.16
ORD-000191,Monitor,1,432.4,Central,Charlie Brown,2024-06-18,CUST-9865,432.4
ORD-000192,Phone,8,423.83,North,Alice Johnson,2024-07-01,CUST-7919,3390.64
ORD-000193,Camera,7,166.36,West,Diana Lee,2025-06-09,CUST-1947,1164.52
ORD-000194,Laptop,3,416.17,South,Frank Wilson,2024-09-15,CUST-5599,1248.51
ORD-000195,Tablet,1,28.13,Central,Diana Lee,2025-03-30,CUST-4130,28.13
ORD-000196,Camera,5,302.17,East,Frank Wilson,2025-05-28,CUST-6160,1510.8500000000001
ORD-000197,Headphones,4,122.7,West,Alice Johnson,2025-03-26,CUST-7968,490.8
ORD-000198,Monitor,8,69.08,Central,Alice Johnson,2024-12-26,CUST-2172,552.64
ORD-000199,Mouse,1,47.71,North,Alice Johnson,2025-02-07,CUST-3090,47.71
ORD-000200,Tablet,1,351.18,North,Bob Smith,2025-04-03,CUST-4053,351.18
ORD-000201,Tablet,4,176.54,North,Grace Taylor,2025-04-08,CUST-9834,706.16
ORD-000202,Laptop,8,365.14,North,Frank Wilson,2025-04-08,CUST-6168,2921.12
ORD-000203,Printer,5,42.02,East,Grace Taylor,2025-04-03,CUST-1129,210.10000000000002
ORD-000204,Tablet,2,164.49,West,Bob Smith,2024-10-01,CUST-8828,328.98
ORD-000205,Keyboard,6,274.35,South,Bob Smith,2024-11-06,CUST-9753,1646.1000000000001
ORD-000206,Monitor,5,397.45,East,Eva Martinez,2025-03-30,CUST-1343,1987.25
ORD-000207,Monitor,2,166.19,East,Diana Lee,2025-01-21,CUST-8708,332.38
ORD-000208,Keyboard,3,316.69,South,Diana Lee,2025-01-14,CUST-1138,950.0699999999999
ORD-000209,Speakers,9,444.13,South,Charlie Brown,2024-08-07,CUST-3904,3997.17
ORD-000210,Keyboard,7,311.77,North,Henry Davis,2025-06-05,CUST-4710,2182.39
ORD-000211,Keyboard,7,124.15,East,Bob Smith,2024-08-12,CUST-2481,869.0500000000001
ORD-000212,Monitor,6,21.96,Central,Frank Wilson,2024-07-18,CUST-2202,131.76
ORD-000213,Phone,8,436.35,South,Eva Martinez,2025-03-25,CUST-2189,3490.8
ORD-000214,Monitor,4,20.42,South,Eva Martinez,2024-08-13,CUST-6995,81.68
ORD-000215,Printer,8,438.6,West,Henry Davis,2024-11-21,CUST-6659,3508.8
ORD-000216,Laptop,4,269.18,Central,Grace Taylor,2025-02-05,CUST-6218,1076.72
ORD-000217,Camera,8,470.14,Central,Henry Davis,2024-09-01,CUST-4746,3761.12
ORD-000218,Phone,9,401.4,South,Henry Davis,2025-05-04,CUST-9138,3612.6
ORD-000219,Mouse,3,498.99,North,Henry Davis,2025-03-29,CUST-5054,1496.97
ORD-000220,Camera,3,181.85,West,Diana Lee,2024-08-31,CUST-2518,545.55
ORD-000221,Laptop,2,385.92,Central,Bob Smith,2024-07-12,CUST-9377,771.84
ORD-000222,Printer,3,206.95,South,Charlie Brown,2024-09-18,CUST-3942,620.8499999999999
ORD-000223,Printer,3,245.14,Central,Bob Smith,2024-10-05,CUST-5737,735.42
ORD-000224,Mouse,5,317.48,West,Grace Taylor,2024-10-06,CUST-2308,1587.4
ORD-000225,Phone,5,438.1,West,Alice Johnson,2025-03-30,CUST-8871,2190.5
ORD-000226,Speakers,2,492.2,East,Henry Davis,2025-06-11,CUST-9737,984.4
ORD-000227,Keyboard,6,386.45,South,Bob Smith,2024-11-21,CUST-5936,2318.7
ORD-000228,Phone,5,214.71,West,Grace Taylor,2025-02-24,CUST-3588,1073.55
ORD-000229,Speakers,6,216.46,East,Alice Johnson,2025-04-24,CUST-5666,1298.76
ORD-000230,Printer,1,371.42,East,Alice Johnson,2025-04-28,CUST-8997,371.42
ORD-000231,Monitor,5,127.0,Central,Henry Davis,2024-11-12,CUST-4598,635.0
ORD-000232,Laptop,9,64.13,Central,Charlie Brown,2025-02-08,CUST-1783,577.17
ORD-000233,Mouse,2,183.76,East,Frank Wilson,2024-07-21,CUST-8039,367.52
ORD-000234,Laptop,1,150.75,Central,Diana Lee,2025-05-15,CUST-2259,150.75
ORD-000235,Headphones,9,155.19,West,Bob Smith,2024-09-16,CUST-3404,1396.71
ORD-000236,Headphones,9,124.47,North,Alice Johnson,2024-08-15,CUST-8469,1120.23
ORD-000237,Phone,9,30.63,West,Bob Smith,2024-08-15,CUST-7118,275.67
ORD-000238,Printer,6,18.76,East,Frank Wilson,2025-01-12,CUST-5540,112.56
ORD-000239,Printer,8,493.98,East,Diana Lee,2024-11-01,CUST-9440,3951.84
ORD-000240,Keyboard,1,219.61,West,Frank Wilson,2025-01-28,CUST-8534,219.61
ORD-000241,Keyboard,4,198.32,Central,Diana Lee,2025-05-26,CUST-2001,793.28
ORD-000242,Keyboard,1,343.03,Central,Eva Martinez,2025-05-19,CUST-1041,343.03
ORD-000243,Monitor,8,116.94,East,Diana Lee,2024-06-15,CUST-1686,935.52
ORD-000244,Camera,1,475.48,South,Henry Davis,2024-08-31,CUST-9580,475.48
ORD-000245,Tablet,3,395.31,Central,Charlie Brown,2025-05-22,CUST-2015,1185.93
ORD-000246,Camera,4,53.81,West,Frank Wilson,2024-07-06,CUST-8272,215.24
ORD-000247,Laptop,8,214.61,Central,Alice Johnson,2024-07-13,CUST-6548,1716.88
ORD-000248,Camera,6,440.77,West,Henry Davis,2024-11-13,CUST-2569,2644.62
ORD-000249,Monitor,7,472.92,East,Eva Martinez,2024-08-29,CUST-7376,3310.44
ORD-000250,Laptop,8,239.03,Central,Charlie Brown,2025-01-14,CUST-8151,1912.24
ORD-000251,Camera,2,310.57,West,Bob Smith,2024-11-13,CUST-7179,621.14
ORD-000252,Monitor,8,91.85,East,Henry Davis,2024-08-11,CUST-4264,734.8
ORD-000253,Tablet,3,495.67,South,Frank Wilson,2025-01-30,CUST-7461,1487.01
ORD-000254,Camera,7,123.52,West,Grace Taylor,2024-12-31,CUST-6168,864.64
ORD-000255,Monitor,3,471.94,South,Grace Taylor,2025-05-18,CUST-3335,1415.82
ORD-000256,Keyboard,7,328.33,South,Alice Johnson,2024-07-08,CUST-6489,2298.31
ORD-000257,Printer,2,307.79,North,Diana Lee,2025-05-02,CUST-1168,615.58
ORD-000258,Keyboard,6,261.22,Central,Alice Johnson,2024-09-27,CUST-4014,1567.3200000000002
ORD-000259,Printer,3,123.03,West,Grace Taylor,2024-06-12,CUST-4347,369.09000000000003
ORD-000260,Mouse,3,96.5,South,Bob Smith,2024-06-16,CUST-8844,289.5
ORD-000261,Mouse,9,118.04,North,Eva Martinez,2025-04-17,CUST-4517,1062.3600000000001
ORD-000262,Mouse,7,101.35,East,Eva Martinez,2025-03-04,CUST-4196,709.4499999999999
ORD-000263,Tablet,5,392.0,West,Frank Wilson,2024-08-07,CUST-5754,1960.0
ORD-000264,Keyboard,7,181.56,South,Eva Martinez,2024-08-10,CUST-3859,1270.92
ORD-000265,Printer,9,38.34,Central,Frank Wilson,2025-01-08,CUST-9553,345.06000000000006
ORD-000266,Monitor,1,484.86,North,Henry Davis,2025-05-31,CUST-9307,484.86
ORD-000267,Laptop,7,443.06,South,Frank Wilson,2024-10-30,CUST-3092,3101.42
ORD-000268,Monitor,6,464.6,Central,Henry Davis,2024-08-17,CUST-9134,2787.6000000000004
ORD-000269,Laptop,9,497.5,South,Frank Wilson,2025-03-01,CUST-7031,4477.5
ORD-000270,Headphones,1,95.21,West,Grace Taylor,2024-06-14,CUST-6575,95.21
ORD-000271,Monitor,4,204.16,West,Grace Taylor,2024-10-30,CUST-3397,816.64
ORD-000272,Camera,9,381.54,West,Diana Lee,2024-09-22,CUST-3800,3433.86
ORD-000273,Camera,4,351.05,North,Henry Davis,2024-12-05,CUST-9479,1404.2
ORD-000274,Phone,3,85.41,West,Charlie Brown,2024-08-17,CUST-8654,256.23
ORD-000275,Keyboard,9,409.76,Central,Henry Davis,2024-09-29,CUST-7624,3687.84
ORD-000276,Laptop,2,119.98,South,Frank Wilson,2024-10-21,CUST-7535,239.96
ORD-000277,Laptop,4,119.67,East,Frank Wilson,2024-11-27,CUST-5545,478.68
ORD-000278,Keyboard,6,273.12,Central,Charlie Brown,2024-10-28,CUST-4065,1638.72
ORD-000279,Tablet,2,300.54,Central,Alice Johnson,2025-02-21,CUST-4413,601.08
ORD-000280,Phone,8,294.24,West,Frank Wilson,2024-12-10,CUST-2189,2353.92
ORD-000281,Tablet,8,54.83,North,Diana Lee,2024-11-12,CUST-2339,438.64
ORD-000282,Tablet,1,439.96,South,Eva Martinez,2024-06-25,CUST-7636,439.96
ORD-000283,Tablet,3,140.14,North,Eva Martinez,2024-06-25,CUST-5810,420.41999999999996
ORD-000284,Keyboard,9,73.46,South,Bob Smith,2025-03-26,CUST-2973,661.14
ORD-000285,Tablet,5,445.49,South,Bob Smith,2025-01-06,CUST-7460,2227.45
ORD-000286,Camera,6,478.27,North,Eva Martinez,2025-03-23,CUST-2003,2869.62
ORD-000287,Mouse,4,432.44,Central,Eva Martinez,2024-10-03,CUST-2844,1729.76
ORD-000288,Headphones,2,406.66,South,Grace Taylor,2024-12-30,CUST-1694,813.32
ORD-000289,Laptop,8,331.07,North,Diana Lee,2024-12-11,CUST-7916,2648.56
ORD-000290,Laptop,6,279.92,South,Charlie Brown,2024-08-01,CUST-3523,1679.52
ORD-000291,Headphones,5,52.62,East,Bob Smith,2025-02-19,CUST-3161,263.09999999999997
ORD-000292,Keyboard,9,210.14,Central,Grace Taylor,2024-08-14,CUST-9595,1891.2599999999998
ORD-000293,Monitor,1,192.62,West,Grace Taylor,2024-07-18,CUST-2482,192.62
ORD-000294,Keyboard,5,137.28,South,Charlie Brown,2025-05-26,CUST-2364,686.4
ORD-000295,Laptop,6,364.48,East,Grace Taylor,2024-07-06,CUST-4254,2186.88
ORD-000296,Laptop,5,252.98,West,Henry Davis,2025-01-29,CUST-7680,1264.8999999999999
ORD-000297,Headphones,6,49.71,West,Diana Lee,2024-12-04,CUST-6467,298.26
