order_id,product,quantity,unit_price,region,sales_rep,order_date,customer_id,total_amount
ORD-000102,Laptop,2,458.01,South,Alice Johnson,2024-12-31,CUST-2222,916.02
ORD-000103,Phone,5,67.7,North,Bob Smith,2025-02-23,CUST-2225,338.5
ORD-000104,Phone,9,292.49,Central,Diana Lee,2024-08-16,CUST-8230,2632.41
ORD-000105,Camera,4,144.29,West,Henry Davis,2024-09-18,CUST-3218,577.16
ORD-000106,Headphones,6,281.55,South,Eva Martinez,2024-12-23,CUST-2862,1689.3000000000002
ORD-000107,Keyboard,1,329.2,Central,Alice Johnson,2024-10-03,CUST-8092,329.2
ORD-000108,Camera,9,416.57,North,Bob Smith,2025-02-04,CUST-9440,3749.13
ORD-000109,Tablet,1,111.15,East,Bob Smith,2025-05-25,CUST-1772,111.15
ORD-000110,Keyboard,5,15.39,Central,Bob Smith,2025-01-05,CUST-6786,76.95
ORD-000111,Laptop,4,77.07,Central,Henry Davis,2024-09-29,CUST-4286,308.28
ORD-000112,Keyboard,3,451.01,East,Diana Lee,2025-01-13,CUST-8169,1353.03
ORD-000113,Headphones,6,438.21,Central,Henry Davis,2024-12-04,CUST-7047,2629.2599999999998
ORD-000114,Keyboard,2,302.73,North,Eva Martinez,2024-12-21,CUST-7558,605.46
ORD-000115,Laptop,3,304.25,North,Diana Lee,2025-02-27,CUST-6012,912.75
ORD-000116,Headphones,5,335.87,East,Charlie Brown,2025-03-21,CUST-8344,1679.35
ORD-000117,Speakers,9,95.93,West,Grace Taylor,2025-01-01,CUST-5429,863.3700000000001
ORD-000118,Phone,2,458.06,South,Bob Smith,2024-10-24,CUST-5087,916.12
ORD-000119,Phone,8,215.2,West,Henry Davis,2025-01-02,CUST-7393,1721.6
ORD-000120,Printer,2,197.74,Central,Charlie Brown,2025-01-27,CUST-3719,395.48
ORD-000121,Speakers,5,264.27,South,Frank Wilson,2025-02-08,CUST-4114,1321.35
ORD-000122,Speakers,7,33.01,East,Henry Davis,2024-06-12,CUST-6302,231.07
ORD-000123,Keyboard,8,91.48,East,Alice Johnson,2024-07-22,CUST-8637,731.84
ORD-000124,Phone,1,371.64,South,Grace Taylor,2025-05-25,CUST-3323,371.64
ORD-000125,Laptop,6,50.57,North,Alice Johnson,2024-12-04,CUST-1966,303.42
ORD-000126,Monitor,1,305.54,South,Diana Lee,2024-08-08,CUST-7306,305.54
ORD-000127,Monitor,2,130.22,Central,Grace Taylor,2025-05-06,CUST-4470,260.44
ORD-000128,Headphones,1,200.75,North,Henry Davis,2024-12-16,CUST-3777,200.75
ORD-000129,Phone,5,151.46,East,Eva Martinez,2025-04-10,CUST-6155,757.3000000000001
ORD-000130,Phone,9,184.28,South,Charlie Brown,2025-03-12,CUST-7506,1658.52
ORD-000131,Monitor,6,362.33,West,Eva Martinez,2024-08-17,CUST-4809,2173.98
ORD-000132,Phone,1,155.59,West,Henry Davis,2024-08-17,CUST-8041,155.59
ORD-000133,Keyboard,1,287.54,Central,Diana Lee,2025-02-06,CUST-5269,287.54
ORD-000134,Tablet,2,243.26,West,Alice Johnson,2025-02-07,CUST-4922,486.52
ORD-000135,Mouse,9,335.2,South,Grace Taylor,2024-11-04,CUST-2653,3016.7999999999997
ORD-000136,Speakers,3,469.05,South,Eva Martinez,2025-01-16,CUST-8658,1407.15
ORD-000137,Printer,1,368.96,West,Henry Davis,2024-08-02,CUST-5070,368.96
ORD-000138,Headphones,5,115.32,South,Eva Martinez,2024-11-19,CUST-7437,576.5999999999999
ORD-000139,Tablet,7,25.28,Central,Henry Davis,2024-12-20,CUST-2369,176.96
ORD-000140,Monitor,6,138.51,North,Alice Johnson,2024-08-16,CUST-7187,831.06
ORD-000141,Speakers,1,301.59,Central,Grace Taylor,2025-01-17,CUST-2490,301.59
ORD-000142,Phone,5,35.2,Central,Charlie Brown,2025-02-19,CUST-9760,176.0
ORD-000143,Printer,5,253.22,South,Alice Johnson,2025-03-15,CUST-4319,1266.1
ORD-000144,Phone,6,302.45,North,Eva Martinez,2024-10-01,CUST-3245,1814.6999999999998
ORD-000145,Laptop,3,173.78,South,Charlie Brown,2024-06-26,CUST-1722,521.34
ORD-000146,Laptop,5,387.75,East,Henry Davis,2025-03-16,CUST-2246,1938.75
ORD-000147,Printer,7,62.23,South,Charlie Brown,2025-05-07,CUST-1693,435.60999999999996
ORD-000148,Printer,5,46.82,South,Henry Davis,2025-01-04,CUST-5003,234.1
ORD-000149,Monitor,5,366.81,South,Alice Johnson,2024-10-01,CUST-4272,1834.05
ORD-000150,Printer,5,252.79,North,Eva Martinez,2025-02-21,CUST-5637,1263.95
ORD-000151,Keyboard,3,347.32,South,Diana Lee,2025-03-08,CUST-6289,1041.96
ORD-000152,Phone,1,223.07,North,Eva Martinez,2024-10-28,CUST-8715,223.07
ORD-000153,Tablet,5,130.74,West,Henry Davis,2024-09-22,CUST-9193,653.7
ORD-000154,Camera,9,411.36,East,Bob Smith,2025-03-25,CUST-2479,3702.2400000000002
ORD-000155,Printer,1,401.71,North,Grace Taylor,2024-07-01,CUST-1842,401.71
ORD-000156,Headphones,3,350.4,West,Frank Wilson,2024-07-17,CUST-7672,1051.1999999999998
ORD-000157,Laptop,4,143.35,North,Diana Lee,2024-10-20,CUST-3074,573.4
ORD-000158,Keyboard,1,299.21,North,Charlie Brown,2024-10-27,CUST-2055,299.21
ORD-000159,Speakers,1,186.88,East,Diana Lee,2025-03-31,CUST-3419,186.88
ORD-000160,Camera,8,54.88,Central,Grace Taylor,2025-01-06,CUST-2539,439.04
ORD-000161,Tablet,2,459.48,Central,Charlie Brown,2024-10-07,CUST-4741,918.96
ORD-000162,Camera,8,77.04,North,Grace Taylor,2025-01-12,CUST-6984,616.32
ORD-000163,Printer,7,475.62,South,Charlie Brown,2024-07-08,CUST-6797,3329.34
ORD-000164,Monitor,2,228.54,West,Diana Lee,2025-02-02,CUST-1363,457.08
ORD-000165,Laptop,6,100.72,South,Charlie Brown,2024-08-01,CUST-8126,604.3199999999999
ORD-000166,Laptop,6,275.53,South,Charlie Brown,2025-05-17,CUST-4704,1653.1799999999998
ORD-000167,Speakers,3,437.74,North,Bob Smith,2024-11-24,CUST-8775,1313.22
ORD-000168,Monitor,2,368.79,North,Eva Martinez,2024-12-15,CUST-6528,737.58
ORD-000169,Phone,1,405.21,North,Eva Martinez,2024-09-10,CUST-1332,405.21
ORD-000170,Mouse,6,332.8,North,Frank Wilson,2024-07-31,CUST-6396,1996.8000000000002
ORD-000171,Keyboard,5,349.22,Central,Frank Wilson,2025-01-16,CUST-1835,1746.1000000000001
ORD-000172,Laptop,9,426.11,North,Henry Davis,2025-02-27,CUST-5101,3834.9900000000002
ORD-000173,Headphones,1,132.34,Central,Henry Davis,2024-09-14,CUST-5036,132.34
ORD-000174,Laptop,7,249.82,Central,Henry Davis,2024-08-23,CUST-5444,1748.74
ORD-000175,Camera,5,118.39,North,Bob Smith,2024-10-31,CUST-4647,591.95
ORD-000176,Laptop,5,493.96,East,Frank Wilson,2025-04-28,CUST-6726,2469.7999999999997
ORD-000177,Laptop,2,472.59,West,Grace Taylor,2025-06-01,CUST-5820,945.18
ORD-000178,Mouse,3,29.32,South,Henry Davis,2024-08-04,CUST-1210,87.96000000000001
ORD-000179,Mouse,7,355.73,Central,Henry Davis,2024-08-01,CUST-7170,2490.11
ORD-000180,Tablet,6,463.37,West,Diana Lee,2024-07-23,CUST-3805,2780.2200000000003
ORD-000181,Phone,2,98.48,East,Alice Johnson,2024-07-14,CUST-8037,196.96
ORD-000182,Headphones,6,288.29,South,Grace Taylor,2025-06-11,CUST-7653,1729.7400000000002
ORD-000183,Laptop,2,458.59,South,Henry Davis,2025-03-24,CUST-3541,917.18
ORD-000184,Laptop,2,26.63,Central,Henry Davis,2025-05-03,CUST-9820,53.26
ORD-000185,Keyboard,2,351.74,North,Henry Davis,2024-09-27,CUST-6998,703.48
ORD-000186,Mouse,3,155.7,East,Alice Johnson,2025-02-22,CUST-8243,467.09999999999997
ORD-000187,Headphones,2,462.95,Central,Alice Johnson,2024-06-22,CUST-4789,925.9
ORD-000188,Speakers,4,485.82,East,Bob Smith,2024-06-28,CUST-6788,1943.28
ORD-000189,Tablet,9,472.69,North,Grace Taylor,2024-10-28,CUST-7091,4254.21
ORD-000190,Phone,6,242.36,North,Bob Smith,2025-01-07,CUST-9114,1454.16
ORD-000191,Monitor,1,432.4,Central,Charlie Brown,2025-04-24,CUST-3848,432.4
ORD-000192,Phone,8,423.83,North,Alice Johnson,2025-05-23,CUST-2629,3390.64
ORD-000193,Camera,7,166.36,West,Diana Lee,2024-06-21,CUST-3193,1164.52
ORD-000194,Laptop,3,416.17,South,Frank Wilson,2024-07-17,CUST-5016,1248.51
ORD-000195,Tablet,1,28.13,Central,Diana Lee,2024-09-03,CUST-9759,28.13
ORD-000196,Camera,5,302.17,East,Frank Wilson,2025-01-29,CUST-1981,1510.8500000000001
ORD-000197,Headphones,4,122.7,West,Alice Johnson,2024-06-29,CUST-1785,490.8
ORD-000198,Monitor,8,69.08,Central,Alice Johnson,2024-11-28,CUST-6266,552.64
ORD-000199,Mouse,1,47.71,North,Alice Johnson,2024-12-29,CUST-7653,47.71
ORD-000200,Tablet,1,351.18,North,Bob Smith,2024-09-04,CUST-7636,351.18
ORD-000201,Tablet,4,176.54,North,Grace Taylor,2025-01-20,CUST-6039,706.16
ORD-000202,Laptop,8,365.14,North,Frank Wilson,2025-02-04,CUST-5643,2921.12
ORD-000203,Printer,5,42.02,East,Grace Taylor,2025-04-11,CUST-1541,210.10000000000002
ORD-000204,Tablet,2,164.49,West,Bob Smith,2025-04-11,CUST-3673,328.98
ORD-000205,Keyboard,6,274.35,South,Bob Smith,2024-09-06,CUST-5638,1646.1000000000001
ORD-000206,Monitor,5,397.45,East,Eva Martinez,2024-10-10,CUST-6767,1987.25
ORD-000207,Monitor,2,166.19,East,Diana Lee,2025-01-07,CUST-3519,332.38
ORD-000208,Keyboard,3,316.69,South,Diana Lee,2025-03-21,CUST-2261,950.0699999999999
ORD-000209,Speakers,9,444.13,South,Charlie Brown,2025-05-24,CUST-1160,3997.17
ORD-000210,Keyboard,7,311.77,North,Henry Davis,2024-12-05,CUST-3547,2182.39
ORD-000211,Keyboard,7,124.15,East,Bob Smith,2025-05-15,CUST-8827,869.0500000000001
ORD-000212,Monitor,6,21.96,Central,Frank Wilson,2024-09-19,CUST-8740,131.76
ORD-000213,Phone,8,436.35,South,Eva Martinez,2024-09-17,CUST-5832,3490.8
ORD-000214,Monitor,4,20.42,South,Eva Martinez,2025-05-24,CUST-5592,81.68
ORD-000215,Printer,8,438.6,West,Henry Davis,2025-03-23,CUST-1815,3508.8
ORD-000216,Laptop,4,269.18,Central,Grace Taylor,2025-03-23,CUST-2584,1076.72
ORD-000217,Camera,8,470.14,Central,Henry Davis,2025-05-31,CUST-9142,3761.12
ORD-000218,Phone,9,401.4,South,Henry Davis,2025-03-02,CUST-8089,3612.6
ORD-000219,Mouse,3,498.99,North,Henry Davis,2024-10-16,CUST-9353,1496.97
ORD-000220,Camera,3,181.85,West,Diana Lee,2024-08-31,CUST-6149,545.55
ORD-000221,Laptop,2,385.92,Central,Bob Smith,2024-12-18,CUST-1009,771.84
ORD-000222,Printer,3,206.95,South,Charlie Brown,2024-10-08,CUST-9865,620.8499999999999
ORD-000223,Printer,3,245.14,Central,Bob Smith,2024-10-23,CUST-6659,735.42
ORD-000224,Mouse,5,317.48,West,Grace Taylor,2024-10-25,CUST-8643,1587.4
ORD-000225,Phone,5,438.1,West,Alice Johnson,2025-04-18,CUST-2625,2190.5
ORD-000226,Speakers,2,492.2,East,Henry Davis,2024-12-29,CUST-3878,984.4
ORD-000227,Keyboard,6,386.45,South,Bob Smith,2024-08-17,CUST-2412,2318.7
ORD-000228,Phone,5,214.71,West,Grace Taylor,2025-02-02,CUST-3131,1073.55
ORD-000229,Speakers,6,216.46,East,Alice Johnson,2025-05-17,CUST-8993,1298.76
ORD-000230,Printer,1,371.42,East,Alice Johnson,2024-10-19,CUST-4103,371.42
ORD-000231,Monitor,5,127.0,Central,Henry Davis,2025-05-15,CUST-6251,635.0
ORD-000232,Laptop,9,64.13,Central,Charlie Brown,2025-03-13,CUST-5190,577.17
ORD-000233,Mouse,2,183.76,East,Frank Wilson,2025-03-01,CUST-7884,367.52
ORD-000234,Laptop,1,150.75,Central,Diana Lee,2024-08-26,CUST-6681,150.75
ORD-000235,Headphones,9,155.19,West,Bob Smith,2024-08-20,CUST-5078,1396.71
ORD-000236,Headphones,9,124.47,North,Alice Johnson,2024-09-07,CUST-5484,1120.23
ORD-000237,Phone,9,30.63,West,Bob Smith,2024-12-09,CUST-5963,275.67
ORD-000238,Printer,6,18.76,East,Frank Wilson,2025-01-10,CUST-2159,112.56
ORD-000239,Printer,8,493.98,East,Diana Lee,2024-09-13,CUST-4064,3951.84
ORD-000240,Keyboard,1,219.61,West,Frank Wilson,2024-10-05,CUST-5902,219.61
ORD-000241,Keyboard,4,198.32,Central,Diana Lee,2024-11-03,CUST-3871,793.28
ORD-000242,Keyboard,1,343.03,Central,Eva Martinez,2024-09-27,CUST-8922,343.03
ORD-000243,Monitor,8,116.94,East,Diana Lee,2025-01-25,CUST-9385,935.52
ORD-000244,Camera,1,475.48,South,Henry Davis,2025-02-14,CUST-7757,475.48
ORD-000245,Tablet,3,395.31,Central,Charlie Brown,2025-01-12,CUST-4226,1185.93
ORD-000246,Camera,4,53.81,West,Frank Wilson,2025-02-09,CUST-4531,215.24
ORD-000247,Laptop,8,214.61,Central,Alice Johnson,2025-01-05,CUST-4990,1716.88
ORD-000248,Camera,6,440.77,West,Henry Davis,2025-01-19,CUST-4908,2644.62
ORD-000249,Monitor,7,472.92,East,Eva Martinez,2025-05-06,CUST-3275,3310.44
ORD-000250,Laptop,8,239.03,Central,Charlie Brown,2025-06-01,CUST-4401,1912.24
ORD-000251,Camera,2,310.57,West,Bob Smith,2025-03-29,CUST-3336,621.14
ORD-000252,Monitor,8,91.85,East,Henry Davis,2025-05-16,CUST-4861,734.8
ORD-000253,Tablet,3,495.67,South,Frank Wilson,2025-05-12,CUST-1168,1487.01
ORD-000254,Camera,7,123.52,West,Grace Taylor,2025-01-06,CUST-7589,864.64
ORD-000255,Monitor,3,471.94,South,Grace Taylor,2025-03-14,CUST-9355,1415.82
ORD-000256,Keyboard,7,328.33,South,Alice Johnson,2024-07-10,CUST-5887,2298.31
ORD-000257,Printer,2,307.79,North,Diana Lee,2024-07-04,CUST-7860,615.58
ORD-000258,Keyboard,6,261.22,Central,Alice Johnson,2024-11-10,CUST-9261,1567.3200000000002
ORD-000259,Printer,3,123.03,West,Grace Taylor,2024-10-22,CUST-6635,369.09000000000003
ORD-000260,Mouse,3,96.5,South,Bob Smith,2024-07-28,CUST-7862,289.5
ORD-000261,Mouse,9,118.04,North,Eva Martinez,2025-06-01,CUST-8890,1062.3600000000001
ORD-000262,Mouse,7,101.35,East,Eva Martinez,2024-09-02,CUST-2179,709.4499999999999
ORD-000263,Tablet,5,392.0,West,Frank Wilson,2024-12-08,CUST-9504,1960.0
ORD-000264,Keyboard,7,181.56,South,Eva Martinez,2025-01-01,CUST-9227,1270.92
ORD-000265,Printer,9,38.34,Central,Frank Wilson,2024-12-11,CUST-2779,345.06000000000006
ORD-000266,Monitor,1,484.86,North,Henry Davis,2025-01-22,CUST-3090,484.86
ORD-000267,Laptop,7,443.06,South,Frank Wilson,2025-01-12,CUST-4489,3101.42
ORD-000268,Monitor,6,464.6,Central,Henry Davis,2024-07-24,CUST-1791,2787.6000000000004
ORD-000269,Laptop,9,497.5,South,Frank Wilson,2024-10-25,CUST-5836,4477.5
ORD-000270,Headphones,1,95.21,West,Grace Taylor,2024-10-25,CUST-5528,95.21
ORD-000271,Monitor,4,204.16,West,Grace Taylor,2024-12-22,CUST-7074,816.64
ORD-000272,Camera,9,381.54,West,Diana Lee,2024-08-16,CUST-5918,3433.86
ORD-000273,Camera,4,351.05,North,Henry Davis,2025-01-30,CUST-6943,1404.2
ORD-000274,Phone,3,85.41,West,Charlie Brown,2025-02-27,CUST-8201,256.23
ORD-000275,Keyboard,9,409.76,Central,Henry Davis,2025-03-06,CUST-9237,3687.84
ORD-000276,Laptop,2,119.98,South,Frank Wilson,2025-04-17,CUST-2045,239.96
ORD-000277,Laptop,4,119.67,East,Frank Wilson,2025-05-26,CUST-3614,478.68
ORD-000278,Keyboard,6,273.12,Central,Charlie Brown,2024-08-20,CUST-7785,1638.72
ORD-000279,Tablet,2,300.54,Central,Alice Johnson,2024-07-12,CUST-7870,601.08
ORD-000280,Phone,8,294.24,West,Frank Wilson,2024-08-30,CUST-2508,2353.92
ORD-000281,Tablet,8,54.83,North,Diana Lee,2025-01-05,CUST-4759,438.64
ORD-000282,Tablet,1,439.96,South,Eva Martinez,2025-05-23,CUST-9004,439.96
ORD-000283,Tablet,3,140.14,North,Eva Martinez,2025-05-07,CUST-8553,420.41999999999996
ORD-000284,Keyboard,9,73.46,South,Bob Smith,2024-09-21,CUST-1979,661.14
ORD-000285,Tablet,5,445.49,South,Bob Smith,2025-03-28,CUST-7342,2227.45
ORD-000286,Camera,6,478.27,North,Eva Martinez,2025-02-13,CUST-6557,2869.62
ORD-000287,Mouse,4,432.44,Central,Eva Martinez,2024-09-16,CUST-8173,1729.76
ORD-000288,Headphones,2,406.66,South,Grace Taylor,2025-03-05,CUST-6727,813.32
ORD-000289,Laptop,8,331.07,North,Diana Lee,2024-07-31,CUST-5695,2648.56
ORD-000290,Laptop,6,279.92,South,Charlie Brown,2024-06-30,CUST-6420,1679.52
ORD-000291,Headphones,5,52.62,East,Bob Smith,2025-05-31,CUST-2082,263.09999999999997
ORD-000292,Keyboard,9,210.14,Central,Grace Taylor,2024-10-23,CUST-4584,1891.2599999999998
ORD-000293,Monitor,1,192.62,West,Grace Taylor,2024-11-28,CUST-9972,192.62
ORD-000294,Keyboard,5,137.28,South,Charlie Brown,2024-12-10,CUST-9445,686.4
ORD-000295,Laptop,6,364.48,East,Grace Taylor,2025-05-31,CUST-8059,2186.88
ORD-000296,Laptop,5,252.98,West,Henry Davis,2025-06-01,CUST-5499,1264.8999999999999
ORD-000297,Headphones,6,49.71,West,Diana Lee,2024-09-21,CUST-5254,298.26
